country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC","14-04-2026 20:00:00",28.695381,77.181665,OZONE,6,105,67
India,Delhi,Delhi,"Aya Nagar, Delhi - IMD","14-04-2026 20:00:00",28.4706914,77.1099364,NO2,16,74,39
India,Delhi,Delhi,"Aya Nagar, Delhi - IMD","14-04-2026 20:00:00",28.4706914,77.1099364,CO,37,64,40
India,Delhi,Delhi,"Burari Crossing, Delhi - IMD","14-04-2026 20:00:00",28.7256504,77.2011573,PM10,84,230,150
India,Chhattisgarh,Milupara,"Govt. Higher Secondary School, Milupara - CECB","14-04-2026 20:00:00",22.1910172,83.5197009,SO2,13,18,15
India,Chhattisgarh,Raipur,"AIIMS, Raipur - CECB","14-04-2026 20:00:00",21.258815,81.578979,NH3,3,4,3
India,Chhattisgarh,Raipur,"AIIMS, Raipur - CECB","14-04-2026 20:00:00",21.258815,81.578979,OZONE,6,96,43
India,Chhattisgarh,Raipur,"Bhatagaon New ISBT, Raipur - CECB","14-04-2026 20:00:00",21.219665,81.630094,NO2,3,86,33
India,Chhattisgarh,Raipur,"Bhatagaon New ISBT, Raipur - CECB","14-04-2026 20:00:00",21.219665,81.630094,OZONE,1,14,10
India,Chhattisgarh,Raipur,"Krishak Nagar, Raipur - CECB","14-04-2026 20:00:00",21.237755,81.705301,PM10,75,133,99
India,Chhattisgarh,Raipur,"Krishak Nagar, Raipur - CECB","14-04-2026 20:00:00",21.237755,81.705301,NO2,6,28,13
India,Chhattisgarh,Raipur,"Krishak Nagar, Raipur - CECB","14-04-2026 20:00:00",21.237755,81.705301,OZONE,1,140,79
India,Chhattisgarh,Raipur,"Siltara Phase-II, Raipur - CECB","14-04-2026 20:00:00",21.371751,81.664929,NO2,12,57,28
India,Chhattisgarh,Raipur,"Siltara Phase-II, Raipur - CECB","14-04-2026 20:00:00",21.371751,81.664929,SO2,3,79,26
India,Bihar,Patna,"Govt. High School Shikarpur, Patna - BSPCB","14-04-2026 20:00:00",25.592539,85.227158,NO2,15,42,26
India,Bihar,Patna,"Govt. High School Shikarpur, Patna - BSPCB","14-04-2026 20:00:00",25.592539,85.227158,NH3,4,5,5
India,Bihar,Patna,"IGSC Planetarium Complex, Patna - BSPCB","14-04-2026 20:00:00",25.610369,85.132568,NO2,1,3,3
India,Bihar,Patna,"IGSC Planetarium Complex, Patna - BSPCB","14-04-2026 20:00:00",25.610369,85.132568,CO,6,69,44
India,Bihar,Patna,"Muradpur, Patna - BSPCB","14-04-2026 20:00:00",25.619651,85.147382,OZONE,15,93,78
India,Bihar,Patna,"Rajbansi Nagar, Patna - BSPCB","14-04-2026 20:00:00",25.599486,85.113666,NO2,25,33,31
India,Bihar,Patna,"Rajbansi Nagar, Patna - BSPCB","14-04-2026 20:00:00",25.599486,85.113666,SO2,9,21,16
India,Bihar,Patna,"Rajbansi Nagar, Patna - BSPCB","14-04-2026 20:00:00",25.599486,85.113666,CO,24,105,60
India,Bihar,Patna,"Samanpura, Patna - BSPCB","14-04-2026 20:00:00",25.596727,85.085624,NH3,10,22,14
India,Bihar,Patna,"Samanpura, Patna - BSPCB","14-04-2026 20:00:00",25.596727,85.085624,OZONE,2,190,82
India,Delhi,Delhi,"Burari Crossing, Delhi - IMD","14-04-2026 20:00:00",28.7256504,77.2011573,OZONE,28,202,127
India,Delhi,Delhi,"CRRI Mathura Road, Delhi - IMD","14-04-2026 20:00:00",28.5512005,77.2735737,PM2.5,28,206,89
India,Delhi,Delhi,"CRRI Mathura Road, Delhi - IMD","14-04-2026 20:00:00",28.5512005,77.2735737,NO2,30,93,62
India,Delhi,Delhi,"Cantonment Area, Delhi - DPCC ","14-04-2026 20:00:00","28.594169 ","77.125100 ",PM2.5,18,46,30
India,Delhi,Delhi,"Cantonment Area, Delhi - DPCC ","14-04-2026 20:00:00","28.594169 ","77.125100 ",NH3,3,10,6
India,Delhi,Delhi,"Chandni Chowk, Delhi - IITM","14-04-2026 20:00:00",28.656756,77.227234,PM10,102,174,138
India,Delhi,Delhi,"Commonwealth Sports Complex, Delhi - DPCC","14-04-2026 20:00:00","28.615828 ","77.271992 ",PM10,108,248,156
India,Delhi,Delhi,"Commonwealth Sports Complex, Delhi - DPCC","14-04-2026 20:00:00","28.615828 ","77.271992 ",NO2,11,149,85
India,Chhattisgarh,Bhilai,"Hathkhoj, Bhilai - CECB","14-04-2026 20:00:00",21.224231,81.408350,NO2,19,77,42
India,Chhattisgarh,Bhilai,"Hathkhoj, Bhilai - CECB","14-04-2026 20:00:00",21.224231,81.408350,SO2,21,89,46
India,Chhattisgarh,Bhilai,"Hathkhoj, Bhilai - CECB","14-04-2026 20:00:00",21.224231,81.408350,CO,25,103,39
India,Chhattisgarh,Bhilai,"Hathkhoj, Bhilai - CECB","14-04-2026 20:00:00",21.224231,81.408350,OZONE,7,23,20
India,Chhattisgarh,Bilaspur,"Mangala, Bilaspur - NTPC","14-04-2026 20:00:00",22.08815,82.13737,PM10,47,116,75
India,Chhattisgarh,Korba,"Rampur, Korba - CECB","14-04-2026 20:00:00",22.368195,82.746431,PM2.5,23,35,28
India,Chhattisgarh,Korba,"Rampur, Korba - CECB","14-04-2026 20:00:00",22.368195,82.746431,PM10,37,77,59
India,Chandigarh,Chandigarh,"Sector 22, Chandigarh - CPCC","14-04-2026 20:00:00",30.735567,76.775714,PM10,23,123,69
India,Chandigarh,Chandigarh,"Sector 22, Chandigarh - CPCC","14-04-2026 20:00:00",30.735567,76.775714,OZONE,5,107,64
India,Chandigarh,Chandigarh,"Sector-53, Chandigarh - CPCC","14-04-2026 20:00:00",30.719859,76.738637,PM10,13,85,40
India,Chhattisgarh,Bhilai,"32Bungalows, Bhilai - CECB","14-04-2026 20:00:00",21.194815,81.314770,NO2,6,72,29
India,Delhi,Delhi,"Commonwealth Sports Complex, Delhi - DPCC","14-04-2026 20:00:00","28.615828 ","77.271992 ",OZONE,1,303,206
India,Delhi,Delhi,"DTU, Delhi - CPCB","14-04-2026 20:00:00",28.7500499,77.1112615,PM2.5,23,403,149
India,Chhattisgarh,Korba,"Urja Nagar, Korba - CECB","14-04-2026 20:00:00",22.348441,82.549611,PM10,24,68,40
India,Chhattisgarh,Korba,"Urja Nagar, Korba - CECB","14-04-2026 20:00:00",22.348441,82.549611,CO,10,30,17
India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC","14-04-2026 20:00:00",28.732820,77.170633,OZONE,6,88,56
India,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC","14-04-2026 20:00:00",28.580280,77.233829,PM2.5,48,180,103
India,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC","14-04-2026 20:00:00",28.580280,77.233829,SO2,9,29,17
India,Delhi,Delhi,"Lodhi Road, Delhi - IMD","14-04-2026 20:00:00",28.5918245,77.2273074,PM10,84,179,118
India,Delhi,Delhi,"Lodhi Road, Delhi - IMD","14-04-2026 20:00:00",28.5918245,77.2273074,CO,13,42,22
India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC","14-04-2026 20:00:00",28.611281,77.237738,NO2,21,145,80
India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC","14-04-2026 20:00:00",28.611281,77.237738,CO,52,100,61
India,Delhi,Delhi,"Mandir Marg, Delhi - DPCC","14-04-2026 20:00:00",28.636429,77.201067,PM10,86,181,125
India,Delhi,Delhi,"Mandir Marg, Delhi - DPCC","14-04-2026 20:00:00",28.636429,77.201067,NH3,10,14,12
India,Delhi,Delhi,"NSIT Dwarka, Delhi - CPCB","14-04-2026 20:00:00",28.60909,77.0325413,PM10,102,172,140
India,Delhi,Delhi,"NSIT Dwarka, Delhi - CPCB","14-04-2026 20:00:00",28.60909,77.0325413,NO2,83,187,114
India,Delhi,Delhi,"Sirifort, Delhi - CPCB","14-04-2026 20:00:00",28.5504249,77.2159377,SO2,27,35,29
India,Delhi,Delhi,"Sirifort, Delhi - CPCB","14-04-2026 20:00:00",28.5504249,77.2159377,OZONE,12,38,24
India,Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC","14-04-2026 20:00:00",28.531346,77.190156,PM2.5,28,217,78
India,Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC","14-04-2026 20:00:00",28.531346,77.190156,NH3,4,6,5
India,Delhi,Delhi,"Talkatora Garden, Delhi - DPCC","14-04-2026 20:00:00",28.621810,77.1944633,PM10,76,183,128
India,Delhi,Delhi,"Talkatora Garden, Delhi - DPCC","14-04-2026 20:00:00",28.621810,77.1944633,CO,34,75,48
India,Delhi,Delhi,"Vivek Vihar, Delhi - DPCC","14-04-2026 20:00:00",28.672342,77.315260,PM2.5,34,258,108
India,Delhi,Delhi,"Vivek Vihar, Delhi - DPCC","14-04-2026 20:00:00",28.672342,77.315260,NO2,29,153,72
India,Delhi,Delhi,"Vivek Vihar, Delhi - DPCC","14-04-2026 20:00:00",28.672342,77.315260,OZONE,9,94,68
India,Delhi,Delhi,"Wazirpur, Delhi - DPCC","14-04-2026 20:00:00",28.699793,77.165453,PM2.5,56,357,187
India,Delhi,Delhi,"Wazirpur, Delhi - DPCC","14-04-2026 20:00:00",28.699793,77.165453,NO2,54,175,111
India,Delhi,Delhi,"Wazirpur, Delhi - DPCC","14-04-2026 20:00:00",28.699793,77.165453,NH3,7,9,8
India,Gujarat,Ahmedabad,"Chandkheda, Ahmedabad - IITM","14-04-2026 20:00:00",23.107969,72.574648,SO2,4,17,9
India,Gujarat,Ahmedabad,"Gyaspur, Ahmedabad - IITM","14-04-2026 20:00:00",22.977134,72.553024,CO,42,100,54
India,Gujarat,Ahmedabad,"Gyaspur, Ahmedabad - IITM","14-04-2026 20:00:00",22.977134,72.553024,OZONE,1,55,38
India,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB","14-04-2026 20:00:00",23.002657,72.591912,PM10,62,140,97
India,Gujarat,Ahmedabad,"Raikhad, Ahmedabad - IITM","14-04-2026 20:00:00",23.020509,72.579261,PM10,85,154,117
India,Delhi,Delhi,"NSIT Dwarka, Delhi - CPCB","14-04-2026 20:00:00",28.60909,77.0325413,CO,22,98,42
India,Delhi,Delhi,"NSUT Jaffarpur, Delhi - DPCC","14-04-2026 20:00:00","28.594004 ","76.909423 ",NO2,6,113,49
India,Delhi,Delhi,"NSUT Jaffarpur, Delhi - DPCC","14-04-2026 20:00:00","28.594004 ","76.909423 ",SO2,16,83,42
India,Delhi,Delhi,"Najafgarh, Delhi - DPCC","14-04-2026 20:00:00",28.570173,76.933762,NH3,10,16,11
India,Delhi,Delhi,"Narela, Delhi - DPCC","14-04-2026 20:00:00",28.822836,77.101981,PM2.5,33,407,178
India,Delhi,Delhi,"Nehru Nagar, Delhi - DPCC","14-04-2026 20:00:00",28.567890,77.250515,OZONE,1,67,51
India,Delhi,Delhi,"R K Puram, Delhi - DPCC","14-04-2026 20:00:00",28.563262,77.186937,NO2,10,125,70
India,Delhi,Delhi,"R K Puram, Delhi - DPCC","14-04-2026 20:00:00",28.563262,77.186937,CO,8,96,29
India,Delhi,Delhi,"Rohini, Delhi - DPCC","14-04-2026 20:00:00",28.732528,77.119920,PM10,109,416,210
India,Delhi,Delhi,"Rohini, Delhi - DPCC","14-04-2026 20:00:00",28.732528,77.119920,SO2,10,87,33
India,Delhi,Delhi,"Rohini, Delhi - DPCC","14-04-2026 20:00:00",28.732528,77.119920,CO,8,64,17
India,Delhi,Delhi,"Shadipur, Delhi - CPCB","14-04-2026 20:00:00",28.6514781,77.1473105,SO2,11,20,15
India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB","14-04-2026 20:00:00",28.6811736,77.3025234,CO,13,25,13
India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB","14-04-2026 20:00:00",28.6811736,77.3025234,OZONE,11,131,91
India,Delhi,Delhi,"JNU, Delhi - DPCC","14-04-2026 20:00:00","28.540721 ","77.168544 ",NH3,2,5,3
India,Delhi,Delhi,"JNU, Delhi - DPCC","14-04-2026 20:00:00","28.540721 ","77.168544 ",CO,40,104,55
India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC","14-04-2026 20:00:00",28.732820,77.170633,SO2,48,97,66
India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC","14-04-2026 20:00:00",28.498571,77.264840,NO2,8,84,39
India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC","14-04-2026 20:00:00",28.498571,77.264840,CO,32,80,40
India,Delhi,Delhi,"Dwarka-Sector 8, Delhi - DPCC ","14-04-2026 20:00:00",28.5710274,77.0719006,SO2,18,50,29
India,Delhi,Delhi,"Okhla Phase-2, Delhi - DPCC","14-04-2026 20:00:00",28.530785,77.271255,PM10,80,185,138
India,Delhi,Delhi,"Okhla Phase-2, Delhi - DPCC","14-04-2026 20:00:00",28.530785,77.271255,NH3,8,16,11
India,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD","14-04-2026 20:00:00",28.5627763,77.1180053,PM10,83,296,147
India,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD","14-04-2026 20:00:00",28.5627763,77.1180053,NO2,17,51,34
India,Gujarat,Ahmedabad,"SAC ISRO Bopal, Ahmedabad - IITM","14-04-2026 20:00:00",23.041137,72.456691,NO2,6,28,16
India,Gujarat,Ahmedabad,"SAC ISRO Satellite, Ahmedabad - IITM","14-04-2026 20:00:00",23.023389,72.515201,NH3,1,8,4
India,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM","14-04-2026 20:00:00",23.076793,72.627874,PM2.5,39,93,65
India,Gujarat,Ankleshwar,"GIDC, Ankleshwar - GPCB","14-04-2026 20:00:00",21.613267,73.010555,SO2,17,27,21
India,Gujarat,Ankleshwar,"GIDC, Ankleshwar - GPCB","14-04-2026 20:00:00",21.613267,73.010555,CO,33,58,39
India,Gujarat,Bhavnagar,"Vidhyanagar, Bhavnagar - Nexteng Enviro","14-04-2026 20:00:00",21.755417,72.139056,NH3,3,4,3
India,Gujarat,Bhavnagar,"Vidhyanagar, Bhavnagar - Nexteng Enviro","14-04-2026 20:00:00",21.755417,72.139056,CO,84,108,107
India,Gujarat,Gandhinagar,"GIFT City, Gandhinagar - IITM","14-04-2026 20:00:00",23.163798,72.677768,NO2,17,64,30
India,Gujarat,Gandhinagar,"GIFT City, Gandhinagar - IITM","14-04-2026 20:00:00",23.163798,72.677768,SO2,3,15,9
India,Gujarat,Gandhinagar,"GIFT City, Gandhinagar - IITM","14-04-2026 20:00:00",23.163798,72.677768,OZONE,2,71,52
India,Gujarat,Gandhinagar,"IIPHG Lekawada, Gandhinagar - IITM","14-04-2026 20:00:00",23.243639,72.68994,NO2,6,26,14
India,Gujarat,Gandhinagar,"Sector-10, Gandhinagar - GPCB","14-04-2026 20:00:00",23.221714,72.654328,OZONE,10,31,29
India,Gujarat,Nandesari,"GIDC, Nandesari - Nandesari Ind. Association","14-04-2026 20:00:00",22.410802,73.097923,PM10,54,217,118
India,Gujarat,Rajkot,"Mavdi, Rajkot - Nexteng Enviro ","14-04-2026 20:00:00",22.248853,70.776774,NH3,1,1,1
India,Haryana,Bahadurgarh,"Arya Nagar, Bahadurgarh - HSPCB","14-04-2026 20:00:00",28.6701,76.9254,OZONE,21,27,24
India,Haryana,Bhiwani,"H.B. Colony, Bhiwani - HSPCB","14-04-2026 20:00:00",28.806223,76.141105,SO2,3,17,7
India,Haryana,"Charkhi Dadri","Mini Secretariat, Charkhi Dadri - HSPCB","14-04-2026 20:00:00",28.593883,76.270653,PM2.5,86,326,233
India,Haryana,Dharuhera,"Municipal Corporation Office, Dharuhera -  HSPCB","14-04-2026 20:00:00",28.206800,76.799700,OZONE,23,28,26
India,Haryana,Karnal,"Sector-12, Karnal - HSPCB","14-04-2026 20:00:00",29.695300,77.002700,PM10,42,99,75
India,Haryana,Karnal,"Sector-12, Karnal - HSPCB","14-04-2026 20:00:00",29.695300,77.002700,NH3,6,7,6
India,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB","14-04-2026 20:00:00",28.360699,76.936090,PM2.5,74,331,183
India,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB","14-04-2026 20:00:00",28.360699,76.936090,NO2,26,82,39
India,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB","14-04-2026 20:00:00",28.360699,76.936090,NH3,5,17,9
India,Haryana,Narnaul,"Shastri Nagar, Narnaul - HSPCB","14-04-2026 20:00:00",28.060249,76.113115,PM2.5,71,302,171
India,Haryana,Gurugram,"NISE Gwal Pahari, Gurugram - IMD","14-04-2026 20:00:00",28.422681,77.148944,CO,32,54,34
India,Haryana,Gurugram,"Teri Gram, Gurugram - HSPCB","14-04-2026 20:00:00",28.4275,77.1465,PM10,110,141,119
India,Haryana,Gurugram,"Teri Gram, Gurugram - HSPCB","14-04-2026 20:00:00",28.4275,77.1465,NO2,37,77,53
India,Haryana,Gurugram,"Teri Gram, Gurugram - HSPCB","14-04-2026 20:00:00",28.4275,77.1465,CO,30,44,34
India,Haryana,Gurugram,"Vikas Sadan, Gurugram - HSPCB","14-04-2026 20:00:00",28.4501238,77.0263051,OZONE,5,31,23
India,Haryana,Faridabad,"Sector 11, Faridabad - HSPCB","14-04-2026 20:00:00",28.376058,77.315741,PM2.5,44,421,243
India,Haryana,Faridabad,"Sector 11, Faridabad - HSPCB","14-04-2026 20:00:00",28.376058,77.315741,NH3,10,10,10
India,Haryana,Faridabad,"Sector 30, Faridabad - HSPCB","14-04-2026 20:00:00",28.4417,77.3217,PM10,60,434,100
India,Haryana,Faridabad,"Sector 30, Faridabad - HSPCB","14-04-2026 20:00:00",28.4417,77.3217,NH3,11,12,11
India,Haryana,Faridabad,"Sector 30, Faridabad - HSPCB","14-04-2026 20:00:00",28.4417,77.3217,CO,57,65,62
India,Haryana,Faridabad,"Sector 30, Faridabad - HSPCB","14-04-2026 20:00:00",28.4417,77.3217,OZONE,10,10,10
India,Gujarat,Surat,"Katargam, Surat - Nexteng Enviro","14-04-2026 20:00:00","21.217779 ","72.834787 ",NH3,1,1,1
India,Gujarat,Surat,"Science Center, Surat - SMC","14-04-2026 20:00:00",21.170046,72.795405,SO2,18,20,19
India,Gujarat,Vadodara,"Bapunagar, Vadodara - Nexteng Enviro","14-04-2026 20:00:00",22.320153,73.216285,CO,68,110,74
India,Haryana,Palwal,"Shyam Nagar, Palwal - HSPCB","14-04-2026 20:00:00",28.1485564,77.3320667,PM2.5,45,68,54
India,Haryana,Panipat,"Sector-18, Panipat - HSPCB","14-04-2026 20:00:00",29.432304,76.972765,OZONE,30,31,30
India,Gujarat,Ahmedabad,"Raikhad, Ahmedabad - IITM","14-04-2026 20:00:00",23.020509,72.579261,CO,31,104,43
India,"Himachal Pradesh",Baddi,"HIMUDA Complex Phase-1, Baddi - HPPCB","14-04-2026 20:00:00",30.943887,76.801991,NH3,2,6,4
India,"Himachal Pradesh",Baddi,"HIMUDA Complex Phase-1, Baddi - HPPCB","14-04-2026 20:00:00",30.943887,76.801991,SO2,26,26,26
India,Jammu_and_Kashmir,Srinagar,"Khunmoh, Srinagar - JKPCC","14-04-2026 20:00:00",34.06313,74.96017,PM10,NA,NA,NA
India,Jharkhand,Dhanbad,"Sardar Patel Nagar, Dhanbad - JSPCB","14-04-2026 20:00:00",23.80569,86.44268,PM2.5,1,175,50
India,Jharkhand,Dhanbad,"Sardar Patel Nagar, Dhanbad - JSPCB","14-04-2026 20:00:00",23.80569,86.44268,PM10,67,216,118
India,Jharkhand,Dhanbad,"Sardar Patel Nagar, Dhanbad - JSPCB","14-04-2026 20:00:00",23.80569,86.44268,CO,2,30,6
India,Jharkhand,Dhanbad,"Sardar Patel Nagar, Dhanbad - JSPCB","14-04-2026 20:00:00",23.80569,86.44268,OZONE,1,26,19
India,Jharkhand,Jorapokhar,"Tata Stadium, Jorapokhar - JSPCB","14-04-2026 20:00:00",23.707909,86.414670,PM10,74,264,124
India,Jharkhand,Jorapokhar,"Tata Stadium, Jorapokhar - JSPCB","14-04-2026 20:00:00",23.707909,86.414670,NH3,3,3,3
India,Jharkhand,Jorapokhar,"Tata Stadium, Jorapokhar - JSPCB","14-04-2026 20:00:00",23.707909,86.414670,CO,37,40,39
India,Karnataka,Bagalkot,"Vidayagiri, Bagalkot - KSPCB","14-04-2026 20:00:00",16.172806,75.659694,NH3,1,1,1
India,Karnataka,Bagalkot,"Vidayagiri, Bagalkot - KSPCB","14-04-2026 20:00:00",16.172806,75.659694,CO,4,48,21
India,Haryana,Rohtak,"MD University, Rohtak - HSPCB","14-04-2026 20:00:00",28.52123,76.37138,SO2,11,14,12
India,Haryana,Rohtak,"MD University, Rohtak - HSPCB","14-04-2026 20:00:00",28.52123,76.37138,CO,30,40,35
India,Haryana,Sonipat,"Murthal, Sonipat - HSPCB","14-04-2026 20:00:00",29.027200,77.062100,PM10,107,199,154
India,Haryana,"Yamuna Nagar","Gobind Pura, Yamuna Nagar - HSPCB","14-04-2026 20:00:00",30.1480566,77.2893471,PM2.5,66,331,177
India,Haryana,"Yamuna Nagar","Gobind Pura, Yamuna Nagar - HSPCB","14-04-2026 20:00:00",30.1480566,77.2893471,PM10,66,218,126
India,"Himachal Pradesh",Baddi,"HIMUDA Complex Phase-1, Baddi - HPPCB","14-04-2026 20:00:00",30.943887,76.801991,PM2.5,42,203,99
India,Karnataka,Hubballi,"Lingaraj Nagar, Hubballi - KSPCB","14-04-2026 20:00:00",15.3714823,75.1160168,PM2.5,41,42,42
India,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB","14-04-2026 20:00:00",12.415911,75.735050,CO,8,22,14
India,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB","14-04-2026 20:00:00",12.415911,75.735050,OZONE,1,5,3
India,Karnataka,Mangalore,"Kadri, Mangalore - KSPCB","14-04-2026 20:00:00",12.889250,74.853000,NH3,1,2,1
India,Karnataka,Mysuru,"Hebbal 1st Stage, Mysuru - KSPCB","14-04-2026 20:00:00",12.21041,76.37376,NH3,4,4,4
India,Karnataka,Mysuru,"Hebbal 1st Stage, Mysuru - KSPCB","14-04-2026 20:00:00",12.21041,76.37376,SO2,2,5,3
India,Karnataka,Bengaluru,"Jayanagar 5th Block, Bengaluru - KSPCB","14-04-2026 20:00:00",12.920984,77.584908,NO2,NA,NA,NA
India,Karnataka,Bengaluru,"Jayanagar 5th Block, Bengaluru - KSPCB","14-04-2026 20:00:00",12.920984,77.584908,NH3,NA,NA,NA
India,Karnataka,Bengaluru,"Jayanagar 5th Block, Bengaluru - KSPCB","14-04-2026 20:00:00",12.920984,77.584908,SO2,8,38,22
India,Karnataka,Bengaluru,"Jigani, Bengaluru - KSPCB","14-04-2026 20:00:00",12.7816279,77.6299145,PM10,48,126,93
India,Karnataka,Bengaluru,"Kasturi Nagar, Bengaluru - KSPCB","14-04-2026 20:00:00",13.003872,77.664217,NO2,25,26,26
India,Karnataka,Bengaluru,"Kasturi Nagar, Bengaluru - KSPCB","14-04-2026 20:00:00",13.003872,77.664217,NH3,3,3,3
India,Karnataka,Chamarajanagar,"Urban, Chamarajanagar - KSPCB","14-04-2026 20:00:00",11.55358,76.55521,NO2,13,29,22
India,Karnataka,Chikkaballapur,"Chikkaballapur Rural, Chikkaballapur - KSPCB","14-04-2026 20:00:00",13.428828,77.731418,NO2,1,6,3
India,Karnataka,Chikkaballapur,"Chikkaballapur Rural, Chikkaballapur - KSPCB","14-04-2026 20:00:00",13.428828,77.731418,SO2,12,19,16
India,Karnataka,Chikkaballapur,"Chikkaballapur Rural, Chikkaballapur - KSPCB","14-04-2026 20:00:00",13.428828,77.731418,OZONE,5,18,11
India,Karnataka,Dharwad,"Kalabhavan, Dharwad - KSPCB","14-04-2026 20:00:00",15.459706,75.008381,PM10,NA,NA,NA
India,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB","14-04-2026 20:00:00",12.9756843,77.5660749,CO,56,66,60
India,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB","14-04-2026 20:00:00",13.029152,77.585901,PM2.5,37,96,72
India,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB","14-04-2026 20:00:00",12.938539,77.590100,NH3,3,4,3
India,Karnataka,Bengaluru,"Jayanagar 5th Block, Bengaluru - KSPCB","14-04-2026 20:00:00",12.920984,77.584908,PM10,80,154,112
India,Karnataka,Bengaluru,"RVCE-Mailasandra, Bengaluru - KSPCB","14-04-2026 20:00:00",12.921418,77.502466,PM2.5,9,325,118
India,Karnataka,Bengaluru,"RVCE-Mailasandra, Bengaluru - KSPCB","14-04-2026 20:00:00",12.921418,77.502466,PM10,12,286,119
India,Karnataka,Bengaluru,"RVCE-Mailasandra, Bengaluru - KSPCB","14-04-2026 20:00:00",12.921418,77.502466,NH3,3,4,4
India,Karnataka,Bengaluru,"RVCE-Mailasandra, Bengaluru - KSPCB","14-04-2026 20:00:00",12.921418,77.502466,SO2,3,7,6
India,Karnataka,Bengaluru,"Silk Board, Bengaluru - KSPCB","14-04-2026 20:00:00",12.917348,77.622813,PM2.5,57,234,92
India,Karnataka,Bengaluru,"BTM Layout, Bengaluru - CPCB","14-04-2026 20:00:00",12.9135218,77.5950804,SO2,18,18,18
India,Karnataka,Bengaluru,"BTM Layout, Bengaluru - CPCB","14-04-2026 20:00:00",12.9135218,77.5950804,CO,45,57,51
India,Karnataka,Bengaluru,"BWSSB Kadabesanahalli, Bengaluru - CPCB","14-04-2026 20:00:00",12.9352049,77.6814488,SO2,2,32,8
India,Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB","14-04-2026 20:00:00",12.951913,77.539784,PM2.5,33,78,52
India,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB","14-04-2026 20:00:00",12.9756843,77.5660749,SO2,14,15,15
India,"Madhya Pradesh",Pithampur,"Sector-2 Industrial Area, Pithampur - MPPCB","14-04-2026 20:00:00",22.624758,75.675238,NO2,12,53,23
India,"Madhya Pradesh",Pithampur,"Sector-2 Industrial Area, Pithampur - MPPCB","14-04-2026 20:00:00",22.624758,75.675238,NH3,14,18,15
India,"Madhya Pradesh",Sagar,"Civil Lines, Sagar - MPPCB","14-04-2026 20:00:00",23.838586,78.759431,NH3,1,4,2
India,"Madhya Pradesh",Sagar,"Deen Dayal Nagar, Sagar - MPPCB","14-04-2026 20:00:00",23.8640158,78.80289321,SO2,2,17,5
India,"Madhya Pradesh",Satna,"Bandhavgar Colony, Satna - Birla Cement","14-04-2026 20:00:00",24.58434363,80.8549414,PM2.5,49,51,50
India,"Madhya Pradesh",Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB","14-04-2026 20:00:00",24.108970,82.645580,PM2.5,22,361,175
India,"Madhya Pradesh",Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB","14-04-2026 20:00:00",24.108970,82.645580,PM10,100,460,232
India,"Madhya Pradesh",Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB","14-04-2026 20:00:00",24.108970,82.645580,NH3,1,3,2
India,"Madhya Pradesh",Gwalior,"Maharaj Bada, Gwalior - MPPCB","14-04-2026 20:00:00",26.200388,78.147714,OZONE,8,213,131
India,"Madhya Pradesh",Indore,"Airport Area, Indore - IMC","14-04-2026 20:00:00",22.7289,75.8076,PM2.5,70,304,173
India,"Madhya Pradesh",Indore,"Chhoti Gwaltoli, Indore - MPPCB","14-04-2026 20:00:00",22.4310,75.5213,CO,10,135,45
India,"Madhya Pradesh",Indore,"Maguda Nagar, Indore - IMC","14-04-2026 20:00:00",22.7524,75.8872,SO2,27,38,32
